id_pais,nombre_pais,id_departamento,nombre_departamento,id_provincia,nombre_provincia,id_municipio,nombre_municipio,id_recinto,nombre_recinto,Direccion,latitud,longitud
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2605,Colegio Italia,Calle Ignacio Zeballos N° 2244 Esq. Vicenta Paredes,-16.494,-68.1613
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2701,U.E. Copacabana (Fe y Alegria),Calle S/N entre Av. Florida y Av. Valle Grande,-16.489,-68.164
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2702,U.E. Abraham Reyes (Fe y Alegria),Av. Apumalla entre Av. Carlos Quintanilla y Av. Florida,-16.4887,-68.1642
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2703,Sede Social de Cusicancha,Entre Calles Topater y Cusi Cusi S/N,-16.4852,-68.1661
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2801,Unidad Educativa San Jose (U. E. Manuel B. Mariaca),Calle Virrey Toledo entre Calle Manuripi y Calle Nuestra Señora de La Asunción,-16.4899,-68.1529
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2803,Col. Franz Tamayo,Calle Virrey Toledo entre Calle Nuestra Señora de La Asunción y Calle Idelfonso Murguia,-16.4905,-68.1523
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,30039,U.E. Santa Maria Mazzarello(Temporal),"Calle Paucarpata entre Virrey b Toledo #244, altura Excine Illimnani",-16.4905,-68.1494
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2804,Col. Marien Garten,Calle Lima N° 2345 entre Calle 10 de Febrero y Calle Sahapaqui,-16.4904,-68.1606
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2805,Col. Guillen Pinto,Av. Naciones Unidades N 1315,-16.487,-68.1557
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2901,Colegio German Busch,Calle Chuquisaca  N° 545 Frente al Colegio San Antonio,-16.4923,-68.1401
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,30036,Colegio San Antonio de Padua (Temporal),Calle Chuquisaca #530,-16.4926,-68.1403
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2902,Colegio Francia,Av. Chacaltaya N° 710 entre Prolongación Omasuyos y Constitución,-16.4846,-68.1449
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2903,Escuela Republica del Brasil,Av. Montes S/N Frente a La Cerveceria Cbn,-16.4901,-68.1411
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2904,Col. San Javier,Calle Salinas Vega Frente a La Parada del Minibus 278,-16.4868,-68.1514
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2905,Unidad Educativa Fabril 18 de Mayo,Av. República S/N y Quintanilla Suazo,-16.4924,-68.146
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2906,Sede Social Pura Pura,Av. Ismael Vasquez N° 1234,-16.4728,-68.1531
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,2907,Escuela Eloy Alvarez Plata,Calle Ascarrunz N° 221 y Av. Ismael Vasquez,-16.4838,-68.1481
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,3001,Esc. Gil Tapia Rada,Calle 1 S/N,-16.457,-68.1508
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,3002,Kinder Bolivia,Av. Primavera N° 132 Frente al Modulo Policial,-16.4518,-68.1494
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,3003,Unid. Educ. 20 De Octubre N° 1,Av. 26 de Noviembre,-16.4611,-68.1609
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,3004,Col. Luis Velasco Flores,Calle Nº 10   S/N,-16.4615,-68.1584
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,3005,Sede Social Caja Ferroviaria,Av. Primavera S/N Cerca Para Micro A,-16.4467,-68.1506
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,1,Sede Social Carpani,Hampaturi,-16.4505,-68.0458
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,1,Unidad Educativa Villa Harca,Islani Bajo,-16.0913,-68.044
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,1,Esc. Rural Canaviri,Cañaviri,-16.1742,-68.137
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,1,Esc. Chucura,Chucura,-16.2757,-68.1016
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,1,Esc. Mscal Andres De Santa Cruz,Choro,-15.7627,-67.676
32,Bolivia,2,La Paz         ,1,Murillo                                 ,1,Nuestra Señora de La Paz,25947,U. E. Huaylipaya,Hualipaya,-16.0467,-68.0034
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Col. Pedro Domingo Murillo,Palca,-16.5612,-67.9526
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,2,Unidad Educativa Uni,Unni,-16.5432,-67.9979
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Cohoni,Cohoni,-16.7112,-67.8387
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Quillihuaya,Quillihuaya,-16.6661,-67.9013
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Cayimbaya,Cayimbaya,-16.7138,-67.7525
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Cotaña,Cotaña.,-16.7252,-67.7176
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Tahuapalca,Tahuapalca,-16.7209,-67.8747
32,Bolivia,2,La Paz         ,1,Murillo                                 ,2,Palca,1,Escuela Tirata,Tirata,-16.7624,-67.7896
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Escuela Santiago de Collana,Santiago de Collana.,-16.6685,-67.9698
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Escuela Simona Manzaneda,Mecapaca,-16.6698,-68.0197
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,25835,U.E. Sagrada Familia,En pleno camino a Mecapaca,-16.6339,-68.0485
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Escuela El Palomar,Palomar,-16.7009,-68.0047
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Escuela Huaricana Alto,Huaricana,-16.7306,-67.9389
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,2,Col. San Simon De Ayacucho,Chanca,-16.8034,-67.9866
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Escuela Jankosuni,Jankosuni,-16.7954,-67.8707
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Colegio 6 de Junio,Caracarani,-16.8046,-67.9315
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Unidad Educativa Lluto,Lluto,-16.5933,-68.0211
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Unidad Educativa Millocato,Millucato,-16.7326,-67.9091
32,Bolivia,2,La Paz         ,1,Murillo                                 ,3,Mecapaca,1,Unid. Educ. Condor De Los Andes,Kera,-16.7363,-68.061
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Rene Barrientos Ortuño,Pucarani(Achocalla),-16.5684,-68.1705
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Antonio Diaz Villamil,Pacajes,-16.578,-68.1684
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Uypaca,Villa Concepción (Uypaca),-16.6047,-68.14
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Mcal. Sucre,Asunta Quillviri,-16.7262,-68.119
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,2,U. E. Chañocahua,Chañocahua,-16.6422,-68.1879
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Marquirivi,Marquirivi (Murillo),-16.5881,-68.1548
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. 16 de Agosto,Cututu,-16.5534,-68.1705
32,Bolivia,2,La Paz         ,1,Murillo                                 ,4,Achocalla                               ,1,U. E. Tuni,Tuni,-16.6734,-68.1357
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,101,Col. Tunari,Pasaje 13 entre Av. Sucre y Calle Mariano Baptista,-16.4984,-68.1963
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25603,U.E. Mariscal de Zepita,"Av. Costanera, entre calles F. Tunari y Calle 20 Tunari",-16.4986,-68.207
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30052,U.E. Carlos Palenque Aviles(Temporal),"Av. 6 de Agosto, calle Ricardo Bustamante",-16.5021,-68.2017
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,201,Colegio Huayna Potosi,Calle Córdova entre Calle Mariscal Antonio José de Sucre y 3 de Mayo,-16.4774,-68.1863
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,202,Unidad Educativa Noruega,Calle Llica  S/N entre Av. Imperial y Calle Azteca,-16.4826,-68.1936
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25044,Unidad Educativa Pablo Zarate Villca,Av. Ingenio y Calle Chauria,-16.4719,-68.1944
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30055,U.E. Unión Europea (Temporal),C. Cotagaita Coronilla,-16.478,-68.1925
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,203,Escuela Tupac Katari,Calle 4 S/N entre Calles 10 y 9,-16.4853,-68.1985
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,204,Col. Rafael Mendoza,Av. Vasquez entre Av. J. Arzabe y Calle  A. Pascoe,-16.491,-68.1951
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,301,Unidad Educativa Ingavi,Calle Huatajata S/N entre Av. Arapata y Calle Mapiri,-16.4687,-68.1793
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25043,U.E. Tokio,Av. Virgen de La Candelaria S/N entre Calle San Agustín y Caluyo,-16.4722,-68.1783
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,302,Unidad Educativa Illimani,Calle Gran Bretaña S/N entre Calles Paraguay y Filipinas,-16.4656,-68.1851
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,303,Escuela Rafael Pabon,Calle Radio Condor S/N entre Calles Radio Mendez y Altiplano,-16.4631,-68.1743
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,2606,Unidad Educativa Santa Rosa de Lima,Calle Eugenio Díaz S/N Esquina Prolongación Cap de Villa,-16.4555,-68.1677
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,401,Escuela Guaqui,Calle Tarija  S/N  entre San José  Av. Huayna Potosi,-16.4757,-68.1741
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,402,Colegio San Jose,Calle Manco Kapac N° 100 y Bolivar,-16.4812,-68.1765
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,403,Colegio Adrian Castillo Nava,Calle Bolivar S/N entre Calles 6 y 7,-16.4793,-68.1809
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,404,Escuela Juan Jose Torrez,Av. Huayna Potosi S/N y Calle 37 Concepción,-16.4705,-68.1711
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30053,U.E. San Marcos Fé y Alegría (Temporal),Av. Chacaltaya S/N,-16.4756,-68.1679
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,405,Esc. Luis Espinal Camps,Calle D y C,-16.4796,-68.1661
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,501,Esc. Elizardo Perez,Calle Adolfo Borda  S/N entre Calles L de La Vega y René Vargas,-16.4876,-68.1898
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,502,Esc. Ballivian,Calle Nistaus S/N entre Av. René Vargas y Jorge Carrasco,-16.4903,-68.1764
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,503,Col. Basill Miller,Calle Rafael Pabón N° 100 entre Calle Founier y Nistaus,-16.4881,-68.1746
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25037,Col. Tec. Humanistico Jose Ballivian,Calle Alvarez Plata  N° 200 entre Calles R. Vargas y J. Carrasco,-16.4898,-68.1784
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,504,Col. Gran Bretaña,Calle Pascoe S/N entre Calle Balboa y Manuel Carpio,-16.4934,-68.1876
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,505,Esc. Los Andes,Calle Arturo Valle S/N entre Av. La Paz y Calle Hernan,-16.4949,-68.184
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,601,Col. Santa Maria De Los Angeles,Calle Tte. J. Arazabe  N°3190 entre Calle Founier y Nistaus,-16.4947,-68.1775
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,603,Esc. Juvenal Mariaca,Calle Arazabe N° 2815 entre Calle Hnos. Santa Cruz y Hnos. Esperanza,-16.4969,-68.1707
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,605,U.E. Particular Interandino Boliviano,Calle Victor Gutierrez N° 3339 entre Calles Catacora y Alvarez Plata,-16.497,-68.1814
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,604,Unidad Educativa Integracion,Calle Independencia S/N y Teniente Dorado,-16.5018,-68.1641
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,701,Unidad Educativa 12 de Octubre,Av. Rodolfo Palenque S/N y Calle 9,-16.5126,-68.1631
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,703,Unidad Educativa Santiago I,Avenida 2 S/N entre Calle 6 y Av. 20 Detras del Cementerio Tarapaca,-16.5249,-68.1647
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,702,Unidad Educativa Andres Bello (U. E. 16 de Julio),"Calle Tellez Rojas, S/N, Av. del Aviador, Zona Bolivar A",-16.5116,-68.1671
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,704,Unidad Educativa Andres Bello,Calle Tellez Rojas S/N  Av. del Aviador,-16.5116,-68.1671
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,801,Unidad Educativa Eva Peron,"Av. Antofagasta S/N entre Calles 4 y 5, Lado Surtidor de Gasolina",-16.5095,-68.1595
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,803,Unidad Educativa Brasilia,Calle Subteniente Justo G. Badani S/N entre Calles 13 y 14,-16.5187,-68.1598
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,804,Unidad Educativa Juan Capriles,Calle 1 S/N entre Calles Constantino D. Medina y J. Manuel Sempertegui,-16.5062,-68.1595
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,2607,Col. Vicente Tejada,Calle 9 N°100 entre Calles J. Squier y Escalon Aguero,-16.5192,-68.1552
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,2609,Escuela Tejada Triangular,Calle 10 S/N entre Calles 4b y 4c,-16.5243,-68.16
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1001,Col. Puerto Mejillones,Av. del Policia S/N entre Av. Eucebio Morales y  Av. Arturo Ballivian Frente al Sindiocato Pedro Domingo Murillo,-16.5266,-68.1521
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1002,Unidad Educativa Donozo Torres,Calle 4 S/N y Arturo Ballivian Frente a La Plaza Bolivia,-16.5224,-68.1505
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1003,Col. Heroes del Pacifico,Calle 5  Victoria de Villalba S/N entre Calle 25 B y Calle 26 a Media Cuadra de Cotel S.A.,-16.5266,-68.156
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25035,U.E. Gral. Armando Escobar Uria,Calle 27 o Calle G entre Av. Agustin y Calle F. Caballero N. S/N,-16.5296,-68.1506
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30040,U.E. Batallón Colorados (Temporal),Calle Daniel Bracamonte,-16.5207,-68.1536
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30041,U.E. Modesto Omiste(Temporal),Calle 29 y Daniel Bracamonte,-16.5289,-68.1574
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1004,Colegio Mariscal Andres De Santa Cruz,Calle K entre  Av. Diego de Ocaña y Av. Panorámica,-16.5337,-68.1496
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1101,Esc. Libertad en las Americas,Av. 6 de Junio N° 26 entre Av. La Paz y Calle 20,-16.5335,-68.1562
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25038,U.E. San Andres,Av. La Razón S/N entre Calle La Primera y Av. Illimani,-16.539,-68.158
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1102,Col. Rotary Chuquiago Marca,Calle 4 N° 1000 entre Av. Cívica y Calle C,-16.5357,-68.1671
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30042,U.E. Juan Pablo II Don Bosco (Temporal),Calle Hugo Butron S/N,-16.5449,-68.1637
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1103,Col. Bolivia,Av. 4 S/N entre Calles 11 y 12,-16.5416,-68.1722
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1201,Col. 25 de Julio,Calle Mariscal Braun S/N,-16.5816,-68.1832
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1202,Col. España,Calle Ruíz S/N,-16.5872,-68.1904
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25039,Col. Republica De Italia,Av. Inca Huasi S/N y Calle Pichu Pichu,-16.5898,-68.1873
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25336,U.E. Cristal,Calle Cipreces entre Avenida Ana Maria Flores y Calle Calvert S/N,-16.5946,-68.2025
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25600,U.E. Iberdrola,Av. Hernando Siles Suazo,-16.5923,-68.1882
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30044,U.E Virgen De Copacabana (Temporal),Calle Georges Rouma y Eufracio Ibañez S/N,-16.581,-68.1793
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30045,U.E. San Antonio B (Temporal),"Av. Circunvalacion, calle Ancohuma",-16.5826,-68.1871
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1203,Unidad Educativa Ecologico Los Pinos,Calle Florida S/N entre Calle Aiquile y Tajibo,-16.5999,-68.1754
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1204,Esc. Tarapaca,Av. Virgen de La Cruz S/N Esq. Av. Villa Imperial,-16.6087,-68.1881
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30047,U.E. Jardines del Sur (Temporal),"Jardín maxima, Calle Margarita, Girasol",-16.616,-68.1953
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1205,Col. 18 de Diciembre,Av. Versalles  S/N entre Ramos Gavilan,-16.5862,-68.1784
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1206,Col. Atipiris,Calle Antonio Castro y Grigota S/N,-16.591,-68.1782
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1207,Colegio 23 de Marzo,Av. José Luis Atahuichi Calle Heroes del Pacífico  y Río Loa S/N,-16.6197,-68.1777
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30048,U.E. Ventilla I (Temporal),Calle Pacajes S/N,-16.6145,-68.1679
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1208,Colegio Bolivia Mar,Calle Roque Dalton S/N,-16.5802,-68.1972
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25027,Colegio 27 de Mayo,Av. 27 de Mayo S/N,-16.5997,-68.1895
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30046,U.E. Boliviano Japones (Temporal),"Av. Batallón Sucre, calle Atacama",-16.6024,-68.1986
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1301,Unidad Educativa Republica de Francia,Calle Río Bermejo N° 2034 entre Rio Madidi y Rio Orton,-16.5501,-68.1951
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1302,Sede Social Junta Vecinal,Calle Ramon Mariaca S/N entre Calles Gregorio Ramos y Av. Litoral  al Lado del Centro de Salud,-16.5461,-68.1964
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1303,Col. Mutual La Paz,Calle 12 N°447 entre Avenidas A y B,-16.5576,-68.1909
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,2604,Unidad Educativa Gran Poder,Calle 8 S/N entre Calles 6 y 7,-16.5586,-68.1936
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1304,Unidad Educativa Aniceto Arce,Calle Peatonal S/N entre Calles 1A y 2A,-16.5533,-68.1888
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1305,Colegio 6 de Junio,Calle Hector Iturralde Calle Hugo Dávila,-16.5555,-68.2071
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1306,Col. Topater,Calle Sin Nombre N° 1650 entre Av. Genaro Sanjinez y Calle Angel Salas,-16.5635,-68.1993
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1307,Centro Educativo Catolico Mercedes,Av. Achiri S/N entre Calles Tihuanacu y Prolongación La Paz,-16.5653,-68.2159
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1308,Unidad Educativa Tupac Amaru,Calle Manuel Mamani S/N a Dos Cuadras de La Parada del  Micro 505,-16.5725,-68.2024
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25565,U.E. Akapana Fuerza Andina,Av. Ayacuho esquina Carlos Palenque s/n,-16.5709,-68.2074
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1401,Esc. Bolivar Municipal,Av. Bolivia entre Calle 5 y Calle 6  al Lado de La Sede Social Bolivar,-16.5366,-68.1882
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1402,Colegio Puerto Del Rosario,Av. Illimani S/N Frente a La Plaza Bolivar entre Calle La Cumbre y Esmeralda,-16.5446,-68.1904
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1403,Colegio Puerto Del Rosario,Av. Illimani S/N Frente a La Plaza Bolivar entre Calle La Cumbre y Esmeralda,-16.5446,-68.1904
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25727,"U.E. Villa Victoria ""B""",C. Alcides Arguedes,-16.5448,-68.1809
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1501,Unidad Educativa Union Europea,Calle 6 Santiago II entre Calles 7 y 5,-16.54,-68.1792
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,25599,U.E. Villa el Carmen,Av. Modesto Omiste entre Calle Eufracio Ibañez y Atocha,-16.5326,-68.181
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,30043,U.E. Unión Bolivariana (Temporal),Calle Georges Rouma y Eufracio Ibañez S/N,-16.5367,-68.186
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1601,Sede Vecinal,Calle 104 S/N Lado Empresa Alanoca,-16.518,-68.1711
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1602,Col. Libertador S. Bolivar,Calle 102 Enttre Calle 133 y  Av. 110,-16.5268,-68.1752
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1603,Col. Eduardo Avaroa,Calle 107 N° 107 entre Calles 140 y 139,-16.5277,-68.1827
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1701,Unid. Educ.  M. Quiroga Santa Cruz,Av. Las Americas S/N entre Calles 128 y 130,-16.5187,-68.1784
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1702,Unidad Educativa Carlos Palenque,Calle B Frente a Plaza 21 de Diciembre entre Calles 5 y 6,-16.5263,-68.1877
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1703,Unidad Educativa  Alto De La Alianza,Calle Cleto Perez S/N entre Calles Alto de La Alianza y Campero,-16.5221,-68.1894
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1704,Unidad Educativa Republica de Cuba,Calle 5 S/N entre  Av. Las Américas y Av. B,-16.5286,-68.1874
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1705,Unidad Educativa Adela Zamudio,Calle David Crespo N° 1050 entre Av. Cochabamba y Av. Adela Zamudio,-16.5271,-68.1931
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1801,Col. Calama,Av. Caluyo Pacajes  S/N entre Calles 5 y 6,-16.5314,-68.1926
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1802,Col. 1ro de Mayo,Av. Mariscal Santa Cruz S/N entre Calles 5 y 3 de Mayo,-16.5364,-68.1997
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1803,Esc. Primavera,Av. San Buen Ventura S/N y Calle Mecapaca,-16.5373,-68.1945
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1804,Unidad Educativa La Paz,Av. G S/N entre Calles 5 y 6,-16.5288,-68.2001
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1901,Unidad Educativa 3 de Mayo,Av. Mojocoya S/N Esq. Yotala,-16.5477,-68.2126
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1902,Unidad Educativa San Luis,Av. Litoral N° 7 Lado Iglesia entre Calles D y F,-16.5409,-68.2005
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1903,Colegio Illimani,Calle Boldo N° 2075 Casi Esq. Av. Retama,-16.5433,-68.2089
32,Bolivia,2,La Paz         ,1,Murillo                                 ,5,El Alto,1908,Unidad Educativa Juan Jose Torres,Av. La Paz S/N entre Calle Parinacota y Calle San Pedro,-16.539,-68.2122
